Entity_LogicalId,Entity_EU_ReferenceNumber,Entity_SubjectType,Entity_SubjectType_ClassificationCode,Citizenship_CountryIso2Code,Citizenship_Remark
166927,EU.11790.0,P,person,RU,
166932,EU.11791.96,P,person,RU,
166937,EU.11792.95,P,person,RU,
166943,EU.11793.94,P,person,RU,
167042,EU.11816.57,P,person,RU,
167049,EU.11817.56,P,person,BY,
167057,EU.11818.55,P,person,RU,
167327,EU.11832.96,P,person,SD,
167330,EU.11833.95,P,person,SD,
167337,EU.11834.94,P,person,SD,
167349,EU.11836.92,P,person,SD,
167367,EU.11839.89,P,person,RU,
167397,EU.11844.63,P,person,RU,
167402,EU.11845.62,P,person,RU,
167419,EU.11848.59,P,person,RU,
167425,EU.11849.58,P,person,RU,
167477,EU.11853.33,P,person,KE,
167477,EU.11853.33,P,person,SO,
167488,EU.11854.32,P,person,SO,
167497,EU.11855.31,P,person,SO,
167634,EU.11872.69,P,person,RU,
167642,EU.11873.68,P,person,RU,
167677,EU.11878.63,P,person,PS,
167681,EU.11879.62,P,person,JO,
167685,EU.11880.40,P,person,IR,
167689,EU.11881.39,P,person,PS,
167693,EU.11882.38,P,person,PS,
167697,EU.11883.37,P,person,PS,
167741,EU.11892.7,P,person,KP,
167811,EU.11913.69,P,person,IL,
167824,EU.11915.67,P,person,IL,
167824,EU.11915.67,P,person,US,
167890,EU.11933.7,P,person,IR,
167900,EU.11934.6,P,person,RU,(Russian: Черниговка)
167917,EU.11936.4,P,person,LV,
167917,EU.11936.4,P,person,IL,
168264,EU.12012.74,P,person,MM,
168271,EU.12013.73,P,person,MM,
168276,EU.12014.72,P,person,MM,
168308,EU.12032.12,P,person,IL,
168316,EU.12033.11,P,person,IL,
168323,EU.12034.10,P,person,IL,
168382,EU.12052.47,P,person,SY,
168387,EU.12053.46,P,person,SY,
168392,EU.12054.45,P,person,KP,
168409,EU.12058.41,P,person,RU,
168478,EU.12064.14,P,person,RW,
168488,EU.12065.13,P,person,RW,
168504,EU.12066.12,P,person,CD,
168511,EU.12067.11,P,person,CG,
168523,EU.12068.10,P,person,UG,
168546,EU.12071.83,P,person,CG,
169137,EU.12153.55,P,person,BY,
169148,EU.12155.53,P,person,BY,
169154,EU.12156.52,P,person,BY,
169161,EU.12157.51,P,person,BY,
169176,EU.12159.49,P,person,BY,
169200,EU.12162.25,P,person,BY,
169206,EU.12163.24,P,person,BY,
169223,EU.12165.22,P,person,BY,
169238,EU.12167.20,P,person,BY,
169244,EU.12168.19,P,person,BY,
169250,EU.12169.18,P,person,BY,
169256,EU.12170.93,P,person,BY,
169265,EU.12171.92,P,person,BY,
169277,EU.12173.90,P,person,BY,
169284,EU.12174.89,P,person,BY,
169291,EU.12175.88,P,person,BY,
169298,EU.12176.87,P,person,BY,
169305,EU.12177.86,P,person,BY,
169312,EU.12178.85,P,person,BY,
169320,EU.12179.84,P,person,BY,
169336,EU.12181.61,P,person,BY,
169343,EU.12182.60,P,person,BY,
169351,EU.12183.59,P,person,BY,
169828,EU.12212.92,P,person,BY,
170047,EU.12232.30,P,person,IR,
170053,EU.12233.29,P,person,IR,
170058,EU.12234.28,P,person,IR,
170063,EU.12235.27,P,person,IR,
170069,EU.12236.26,P,person,IR,
170075,EU.12237.25,P,person,IR,
170079,EU.12238.24,P,person,IR,
170139,EU.12246.92,P,person,HT,
170142,EU.12247.91,P,person,HT,
170180,EU.12248.90,P,person,MD,
170184,EU.12249.89,P,person,MD,
170189,EU.12250.67,P,person,MD,
170194,EU.12251.66,P,person,MD,
170199,EU.12252.65,P,person,MD,
170430,EU.12272.3,P,person,SD,
170436,EU.12273.2,P,person,SD,
170463,EU.12292.38,P,person,IR,
170560,EU.12312.4,P,person,IR,
170626,EU.12352.74,P,person,SY,
170630,EU.12353.73,P,person,SY,
170635,EU.12354.72,P,person,SY,
170683,EU.12372.12,P,person,HT,
170687,EU.12373.11,P,person,HT,
170694,EU.12374.10,P,person,HT,
170764,EU.12392.47,P,person,RU,
170770,EU.12393.46,P,person,RU,
170793,EU.12396.43,P,person,BY,
170801,EU.12397.42,P,person,BY,
170809,EU.12398.41,P,person,BY,
170825,EU.12400.46,P,person,BY,
170833,EU.12401.45,P,person,BY,
170841,EU.12402.44,P,person,BY,
170847,EU.12403.43,P,person,BY,
170862,EU.12405.41,P,person,BY,
170870,EU.12406.40,P,person,BY,
170878,EU.12407.39,P,person,BY,
170886,EU.12408.38,P,person,BY,
170894,EU.12409.37,P,person,BY,
170902,EU.12410.15,P,person,BY,
170909,EU.12411.14,P,person,BY,
170917,EU.12412.13,P,person,BY,
170925,EU.12413.12,P,person,BY,
170933,EU.12414.11,P,person,BY,
170960,EU.12432.48,P,person,BY,
170968,EU.12433.47,P,person,BY,
170977,EU.12434.46,P,person,BY,
170985,EU.12435.45,P,person,BY,
170994,EU.12436.44,P,person,BY,
171003,EU.12437.43,P,person,RU,
171011,EU.12438.42,P,person,BY,
171019,EU.12439.41,P,person,BY,
171060,EU.12452.83,P,person,BY,
171060,EU.12452.83,P,person,RU,
171123,EU.12492.56,P,person,RU,
171130,EU.12493.55,P,person,RU,
171137,EU.12494.54,P,person,RU,
171144,EU.12495.53,P,person,RU,
171151,EU.12496.52,P,person,RU,
171164,EU.12498.50,P,person,RU,
171171,EU.12499.49,P,person,RU,
171183,EU.12512.22,P,person,RU,
171190,EU.12513.21,P,person,RU,
171196,EU.12514.20,P,person,RU,
171201,EU.12515.19,P,person,RU,
171207,EU.12516.18,P,person,GE,
171213,EU.12517.17,P,person,RU,
171213,EU.12517.17,P,person,UA,
171219,EU.12518.16,P,person,RU,
171225,EU.12519.15,P,person,RU,
171232,EU.12520.90,P,person,RU,
171238,EU.12521.89,P,person,RU,
171250,EU.12522.88,P,person,RU,
171260,EU.12523.87,P,person,RU,
171265,EU.12524.86,P,person,CI,
171269,EU.12525.85,P,person,MD,
171273,EU.12526.84,P,person,RU,
171281,EU.12527.83,P,person,RU,
171299,EU.12531.58,P,person,SD,
171305,EU.12532.57,P,person,SD,
171313,EU.12533.56,P,person,SD,
171367,EU.12557.87,P,person,RU,
171386,EU.12560.63,P,person,RU,
171390,EU.12561.62,P,person,RU,
171400,EU.12563.60,P,person,RU,
171404,EU.12564.59,P,person,RU,
171408,EU.12565.58,P,person,RU,
171412,EU.12566.57,P,person,RU,
171428,EU.12569.54,P,person,RU,
171440,EU.12571.31,P,person,RU,
171446,EU.12572.30,P,person,RU,
171460,EU.12574.28,P,person,RU,
171470,EU.12576.26,P,person,RU,
171476,EU.12577.25,P,person,RU,
171486,EU.12579.23,P,person,KP,
171492,EU.12580.1,P,person,KP,
171500,EU.12582.96,P,person,NL,
171505,EU.12583.95,P,person,RU,
171528,EU.12586.92,P,person,CN,
171777,EU.12618.25,P,person,RU,
171793,EU.12620.2,P,person,RU,
171800,EU.12621.1,P,person,RU,
171807,EU.12622.0,P,person,RU,
171812,EU.12623.96,P,person,RU,
171819,EU.12624.95,P,person,RU,
171826,EU.12625.94,P,person,RU,
171833,EU.12626.93,P,person,RU,
171840,EU.12627.92,P,person,RU,
171846,EU.12628.91,P,person,RU,
171853,EU.12629.90,P,person,RU,
171859,EU.12630.68,P,person,RU,
171866,EU.12631.67,P,person,RU,
171886,EU.12634.64,P,person,RU,
171893,EU.12635.63,P,person,RU,
171900,EU.12636.62,P,person,RU,
171907,EU.12637.61,P,person,RU,
171914,EU.12638.60,P,person,RU,
171928,EU.12640.37,P,person,RU,
171935,EU.12641.36,P,person,RU,
171942,EU.12642.35,P,person,RU,
172360,EU.12652.4,P,person,VE,
172367,EU.12653.3,P,person,VE,
172374,EU.12654.2,P,person,VE,
172382,EU.12655.1,P,person,VE,
172394,EU.12656.0,P,person,VE,
172400,EU.12657.96,P,person,VE,
172405,EU.12658.95,P,person,VE,
172410,EU.12659.94,P,person,VE,
172416,EU.12660.72,P,person,VE,
172423,EU.12661.71,P,person,VE,
172434,EU.12663.69,P,person,VE,
172440,EU.12664.68,P,person,VE,
172446,EU.12665.67,P,person,VE,
172452,EU.12666.66,P,person,VE,
172457,EU.12667.65,P,person,VE,
172526,EU.12672.39,P,person,RU,
172530,EU.12673.38,P,person,RU,
172534,EU.12674.37,P,person,RU,
172727,EU.12721.10,P,person,RU,
172733,EU.12722.9,P,person,RU,
172760,EU.12726.5,P,person,RU,
172774,EU.12728.3,P,person,RU,
172817,EU.12733.74,P,person,RU,
172822,EU.12734.73,P,person,RU,
172828,EU.12735.72,P,person,RU,
172840,EU.12737.70,P,person,RU,
172846,EU.12738.69,P,person,RU,
172871,EU.12742.44,P,person,RU,
172933,EU.12749.37,P,person,RU,
172938,EU.12750.15,P,person,RU,
172943,EU.12751.14,P,person,RU,
172948,EU.12752.13,P,person,RU,
172954,EU.12753.12,P,person,RU,
172959,EU.12754.11,P,person,RU,
172978,EU.12756.9,P,person,RU,
172984,EU.12757.8,P,person,RU,
172989,EU.12758.7,P,person,KP,
172996,EU.12759.6,P,person,KP,
173005,EU.12760.81,P,person,RU,
173010,EU.12761.80,P,person,RU,
173055,EU.12764.77,P,person,RU,
173061,EU.12765.76,P,person,RU,
173066,EU.12766.75,P,person,RU,
173071,EU.12767.74,P,person,RU,
173077,EU.12768.73,P,person,RU,
173083,EU.12769.72,P,person,CN,
173088,EU.12770.50,P,person,RU,
173094,EU.12771.49,P,person,RU,
173100,EU.12772.48,P,person,RU,
173114,EU.12774.46,P,person,RU,
173120,EU.12775.45,P,person,RU,
173125,EU.12776.44,P,person,RU,
173131,EU.12777.43,P,person,RU,
173137,EU.12778.42,P,person,RU,
173150,EU.12780.19,P,person,UA,
173157,EU.12781.18,P,person,RU,
173163,EU.12782.17,P,person,RU,
173171,EU.12783.16,P,person,RU,
173177,EU.12784.15,P,person,RU,
173182,EU.12785.14,P,person,RU,
173202,EU.12789.10,P,person,RU,
173296,EU.12800.82,P,person,RU,
173492,EU.12813.48,P,person,RU,
173783,EU.12852.22,P,person,CD,
173792,EU.12854.20,P,person,RW,
173797,EU.12855.19,P,person,RW,
173800,EU.12856.18,P,person,CD,
173805,EU.12857.17,P,person,RW,
173808,EU.12858.16,P,person,RW,
173811,EU.12859.15,P,person,CD,
173815,EU.12860.90,P,person,RW,
173818,EU.12861.89,P,person,CD,
173881,EU.12872.57,P,person,RW,
173887,EU.12873.56,P,person,RU,
173965,EU.12892.92,P,person,BY,
174055,EU.12901.90,P,person,BY,
174451,EU.12952.31,P,person,IR,
174454,EU.12953.30,P,person,IR,
174458,EU.12954.29,P,person,IR,
174461,EU.12955.28,P,person,IR,
174464,EU.12956.27,P,person,IR,
174467,EU.12957.26,P,person,IR,
174470,EU.12958.25,P,person,IR,
174724,EU.12992.4,P,person,NI,
174840,EU.13032.0,P,person,RU,
174845,EU.13033.96,P,person,RU,
174850,EU.13034.95,P,person,RU,
174857,EU.13035.94,P,person,RU,
174863,EU.13036.93,P,person,RU,
174875,EU.13038.91,P,person,RU,
174881,EU.13039.90,P,person,RU,
174887,EU.13040.68,P,person,RU,
174893,EU.13041.67,P,person,RU,
174908,EU.13043.65,P,person,RU,
174914,EU.13044.64,P,person,RU,
174921,EU.13045.63,P,person,RU,
174927,EU.13046.62,P,person,RU,
174933,EU.13047.61,P,person,RU,
174939,EU.13048.60,P,person,RU,
175265,EU.13088.33,P,person,RU,
175270,EU.13089.32,P,person,RU,
175628,EU.13132.9,P,person,EE,
175628,EU.13132.9,P,person,RU,
175651,EU.13135.6,P,person,RU,
175651,EU.13135.6,P,person,UA,
175657,EU.13136.5,P,person,TR,
175661,EU.13137.4,P,person,RU,
175668,EU.13138.3,P,person,RU,
175675,EU.13139.2,P,person,DE,
175679,EU.13140.77,P,person,RU,
175687,EU.13141.76,P,person,IL,
175687,EU.13141.76,P,person,UA,
175727,EU.13144.73,P,person,MD,
175734,EU.13145.72,P,person,MD,
175741,EU.13146.71,P,person,RU,
175747,EU.13147.70,P,person,RU,
175751,EU.13148.69,P,person,RU,
175755,EU.13149.68,P,person,UZ,
175762,EU.13150.46,P,person,RU,
175775,EU.13152.44,P,person,RU,
175781,EU.13153.43,P,person,TG,
175781,EU.13153.43,P,person,FR,
175790,EU.13154.42,P,person,DE,
175838,EU.13161.14,P,person,RU,
175843,EU.13162.13,P,person,RU,
175848,EU.13163.12,P,person,RU,
175854,EU.13164.11,P,person,RU,
175859,EU.13165.10,P,person,RU,
175868,EU.13167.8,P,person,RU,
175873,EU.13168.7,P,person,RU,
175882,EU.13170.81,P,person,RU,
175887,EU.13171.80,P,person,RU,
175898,EU.13173.78,P,person,RU,
175909,EU.13175.76,P,person,RU,
175916,EU.13176.75,P,person,RU,
175932,EU.13179.72,P,person,RU,
175938,EU.13180.50,P,person,RU,
175942,EU.13181.49,P,person,RU,
175946,EU.13182.48,P,person,RU,
175950,EU.13183.47,P,person,RU,
175954,EU.13184.46,P,person,RU,
175958,EU.13185.45,P,person,RU,
175964,EU.13186.44,P,person,RU,
175968,EU.13187.43,P,person,RU,
175972,EU.13188.42,P,person,RU,
175977,EU.13189.41,P,person,RU,
175982,EU.13190.19,P,person,RU,
176014,EU.13191.18,P,person,SY,
176206,EU.13212.80,P,person,UG,
176224,EU.13214.78,P,person,GT,
176235,EU.13216.76,P,person,GT,
176241,EU.13217.75,P,person,GT,
176443,EU.13252.53,P,person,CM,
176443,EU.13252.53,P,person,CH,
176460,EU.13272.88,P,person,RU,
176519,EU.13278.82,P,person,RU,
176526,EU.13279.81,P,person,BY,
176568,EU.13292.26,P,person,SY,
176581,EU.13293.25,P,person,SY,
176590,EU.13294.24,P,person,SY,
176598,EU.13295.23,P,person,RU,
176598,EU.13295.23,P,person,SY,
176608,EU.13296.22,P,person,RU,
176608,EU.13296.22,P,person,SY,
176914,EU.13331.28,P,person,RU,
176920,EU.13332.27,P,person,CN,
176924,EU.13333.26,P,person,RU,
176930,EU.13334.25,P,person,RU,
176935,EU.13335.24,P,person,IN,
176939,EU.13336.23,P,person,RU,
176944,EU.13337.22,P,person,IR,
176957,EU.13339.20,P,person,RU,
176962,EU.13340.95,P,person,RU,
176968,EU.13341.94,P,person,RU,
176990,EU.13344.91,P,person,RU,
176995,EU.13345.90,P,person,RU,
177001,EU.13346.89,P,person,RU,
177007,EU.13347.88,P,person,AZ,
177447,EU.13412.1,P,person,IR,
177458,EU.13413.0,P,person,TR,
177465,EU.13414.96,P,person,IR,
177471,EU.13415.95,P,person,IR,
177476,EU.13416.94,P,person,TR,
177483,EU.13417.93,P,person,IR,
177486,EU.13418.92,P,person,IR,
177499,EU.13419.91,P,person,IR,
177530,EU.13422.67,P,person,HT,
177540,EU.13423.66,P,person,HT,
177548,EU.13424.65,P,person,HT,
177559,EU.13425.64,P,person,RU,
177564,EU.13426.63,P,person,RU,
177571,EU.13427.62,P,person,RU,
177576,EU.13428.61,P,person,RU,
177581,EU.13429.60,P,person,RU,
177590,EU.13430.38,P,person,MD,
177594,EU.13431.37,P,person,MD,
177598,EU.13432.36,P,person,MD,
177602,EU.13433.35,P,person,MD,
177606,EU.13434.34,P,person,MD,
177610,EU.13435.33,P,person,MD,
177614,EU.13436.32,P,person,RU,
177739,EU.13452.71,P,person,RU,
177745,EU.13453.70,P,person,RU,
177749,EU.13454.69,P,person,MD,
177757,EU.13456.67,P,person,RU,
177757,EU.13456.67,P,person,AU,
177762,EU.13457.66,P,person,RU,
177766,EU.13458.65,P,person,RU,
177772,EU.13459.64,P,person,RU,
177777,EU.13460.42,P,person,RU,
177924,EU.13472.9,P,person,SD,
177927,EU.13473.8,P,person,SD,
