ent_num,alt_num,alt_name
34958,54876.0,AURUM SHIP MANAGEMENT
34959,54878.0,"SINGH, Cheeranjeev Kumar"
34960,54880.0,PERIDOT SHIP MANAGEMENT
34960,55042.0,PERIDOT SHIPPING & TRADING LLC
34979,54891.0,KINAHAN ORGANISED CRIME GROUP
34981,54915.0,OAO INTEGRAL - MANAGEMENT HOLDING COMPANY INTEGRAL
34981,54922.0,AAT INTEHRAL - KIRUIUCHAIA KAMPANIIA KHOLDYNGU INTEHRAL
34981,54923.0,OTKRYTOYE AKTSIONERNOYE OBSCHESTVO INTEGRAL
34981,54924.0,"INTEGRAL-UPRAVLYAYUSHCHAYA KOMPANIYA KHOLDINGA INTEGRAL, OAO"
34984,54926.0,DA'IL IMPORT AND EXPORT
34984,54927.0,MAATH ABDULLAH DAEL IMPORT AND EXPORT
34985,54929.0,"AHMED, Abdu Abdullah"
34985,54930.0,"AHMED, Abdoo Abdullah Dael"
34985,54931.0,"DA'IL, 'Abduh"
34990,54984.0,OPEN JOINT STOCK COMPANY KB RADAR-MANAGEMENT COMPANY HOLDING RADAR SYSTEMS
34990,54985.0,KB RADAR-UPRAVLYAYUSHCHAYA KOMPANIYA KHOLDINGA SISTEMY RADIOLOKATSII OAO
34990,54986.0,KB RADAR
34990,54987.0,KB RADAR - RADAR AND EW SYSTEMS
34990,54988.0,KB RADAR - RADAR AND ELECTRONIC WARFARE SYSTEMS
34990,54989.0,JSC KB RADAR
34990,54990.0,KB RADAR OJSC
34991,56995.0,"BURLINOVA, Natalia Valeryevna"
34992,54993.0,JSC 558TH AIRCRAFT REPAIR PLANT
35001,55046.0,AKTSIONERNOE OBSHCHESTVO VEB INFRASTRUKTURA
35001,55047.0,AO INFRAVEB
35002,55049.0,LLC KURORT ZOLOTOE KOLTSO
35002,55050.0,KURORT ZOLOTOE KOLTSO
35003,55052.0,AKTSIONERNOE OBSHCHESTVO ROSSIISKII EKSPORTNYI TSENTR
35003,55053.0,AO ROSSIISKII EKSPORTNYI TSENTR
35003,55054.0,AO ROSSISKI EKSPORTNY TSENTR
35003,55055.0,AO NATSIONALNY EKSPORTNY TSENTR
35004,55061.0,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VEB VENCHURS
35004,55062.0,OOO VEB VENCHURS
35004,55063.0,VEB VENCHURS
35004,55064.0,OOO VEB INNOVATSIYA
35004,55065.0,VEB INNOVATIONS
35005,55067.0,VEB SERVICE
35005,55068.0,VEB SERVIS
35007,55071.0,SPETSIALIZIROVANNOE OBSHCHESTVO PROEKTNOGO FINANSIROVANIYA FABRIKA PROEKTNOGO FINANSIROVANIYA
35008,55074.0,GRUPPA SIBUGLEMET
35009,55076.0,AKTSIONERNOE OBSHCHESTVO ANGSTREM-T
35011,55089.0,NM-TEKH
35012,55082.0,NERO DRINKS COMPANY SL
35012,55083.0,NERO VODKA
35014,55087.0,HOOPOE SPORTS AGENT L.L.C.
35014,55088.0,HOOPOE BUSINESS BROKERS LLC
35015,55086.0,"KRUGOVOV, Anton Alekseyevich"
35016,55092.0,MOSCOW JOINT STOCK COMPANY SLAVA SECOND WATCH FACTORY
35016,55093.0,AO SLAVA
35017,55095.0,"GRININ, Evgenij Aleksandrovich"
35019,55097.0,JOINT STOCK COMPANY PROFESSIONAL FOOTBALL CLUB CSKA
35019,55098.0,AO PFK TSSKA
35021,55101.0,TSENTR RAZVITIYA BAIKALSKOGO REGIONA
35021,55102.0,BAIKAL.TSENTR
35022,55104.0,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU NOVYE GORODSKIE PROEKTY
35022,55105.0,OOO PROGOROD
35022,55106.0,NOVYE GORODSKIE PROEKTY
35023,55108.0,"KITAEVA, Irina Viktorovna"
35024,55110.0,VEB.RF UPRAVLENIE AKTIVAMI
35026,55115.0,"ERSHOV, Sergei Aleksandrovich"
35027,55118.0,"BOLTACHEVA, Yevgeniya Aleksandrovna"
35036,55126.0,CHAMPION WAY PTE LTD
35057,55148.0,CENTRAL POLICE RESERVE
35057,55149.0,CENTRAL RESERVE FORCES
35057,55150.0,EL ITTIHAD EL MARKAZI
35057,55151.0,ABU TIRA
35059,55156.0,"UMAR, Farhaad"
35059,55157.0,"OMAR, Farhad"
35059,55158.0,"'UMAR, Farhad"
35061,55161.0,"ARTAMANOVA, Evgeniya Vladimirovna"
35064,55166.0,"ABADIKA, Abdallah Asid"
35064,55168.0,"ABADIGGA, Abdella Asid"
35064,55170.0,"USSENI, Abdallah"
35071,55177.0,"TOKAREVA, Mayya"
35071,55179.0,"BOLOTOVA, Mayya"
35071,55180.0,"BOLOTOVA, Maiya Nikolaevna"
35075,55184.0,LLC OSTOZHENKA 19
35075,55185.0,OSTOZHENKA 19
35075,55186.0,OSTOZHENKA 19 OOO
35076,55188.0,SERNIA ENGINEERING
35077,55190.0,KATINA D.O.O.
35079,55193.0,T.G.A. D.O.O.
35082,55198.0,ROBIN TRADE LIMITED
35084,55201.0,"TOKAREV, Nikolay"
35084,55202.0,"TOKAREV, Nikolai"
35096,55207.0,"PUTIN, Vladimir"
35116,55227.0,"TATARCHENKO, Denis"
35119,55231.0,"SAYENKO, Sergey Ivanovich"
35124,55248.0,"MAXIMENKO, Vladimir"
35132,55245.0,"SINELIN, Mihail Anatol'evich"
35136,55252.0,LLC NOVILAB MOBAYL
35136,55253.0,NOVILAB MOBILE OOO
35136,63441.0,NOVILAB MOBILE LIMITED LIABILITY COMPANY
35137,55255.0,LLC ZIROUDEY TEKHNOLODZHIS
35137,55256.0,LIMITED 0DAY TECHNOLOGIES
35156,55420.0,JOINT STOCK COMPANY SCIENTIFIC-RESEARCH INSTITUTE VEKTOR
35159,63693.0,CJSC AKUTA
35159,63694.0,CLOSED JOINT STOCK COMPANY AKUTA
35159,63695.0,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO AKUTA
35163,55284.0,CREDIT BANK OF MOSCOW PJSC
35163,55285.0,CREDIT BANK OF MOSCOW
35169,55300.0,"PANKOV, Nikolai"
35170,55302.0,"IVANOV, Timur Vadimovich"
35171,55304.0,"YEVKUROV, Yunus-Bek"
35173,60446.0,"SHOIGU, Sergey"
35173,60447.0,"SHOYGU, Sergey Kuzhugetovich"
35174,55308.0,"SADOVENKO, Yuri"
35199,60633.0,JSC ICC MILANDR
35216,55387.0,"NURGALIYEV, Rashid"
35217,55389.0,"SOBYANIN, Sergei"
35218,55391.0,"SERYSHEV, Anatoly"
35219,55393.0,"AFONIN, Yury Vyacheslavovich"
35219,55394.0,"AFONIN, Yuri Vyacheslavovich"
35221,55399.0,"TRUTNEV, Yury"
35222,55400.0,"BESSONOV, Evgeny Ivanovich"
35226,55405.0,"BEGLOV, Alexander"
35228,55409.0,"KOLOMEITSEV, Nikolai Vasilyevich"
35228,55410.0,"KOLOMEYTSEV, Nikolay Vasilyevich"
35230,55413.0,"KURINNY, Alexey Vladimirovich"
35233,55422.0,"LAVROV, Sergey"
35235,55425.0,"NOVIKOV, Dmitry Georgievich"
35236,55427.0,"OSADCHY, Nikolay Ivanovich"
35236,55428.0,"OSADCHII, Nikolay"
35237,55430.0,"TAISAEV, Kazbek Kutsukovich"
35237,55431.0,"TAISAYEV, Kazbek"
35238,55433.0,"ZYUGANOV, Gennadiy Andreevich"
35239,55435.0,"CHAIKA, Yury"
35239,55436.0,"CHAIKA, Yuri"
35240,55438.0,"CHUICHENKO, Konstantin Anatolyevich"
35241,55440.0,"GUTSAN, Alexander"
35242,55442.0,"KOMAROV, Igor Anatolievich"
35244,55452.0,OBSHCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU UPRAVLYAYUSHCHAYA KOMPANIYA RVK
35244,55453.0,RVC MANAGEMENT COMPANY LLC
35244,55457.0,RUSSIAN VENTURE COMPANY
35256,55753.0,"GLADKIKH, Yevgeniy Viktorovich"
35257,56595.0,"BOBKOV, Sergey Alekseyevich"
35259,63697.0,AKTSIONEROE OBSHCHESTVO RNT
35259,63698.0,CLOSED JOINT STOCK COMPANY RNT
35260,63702.0,OBSHCHESTVO S OGRANICHENNOI OTVESTVENNOSTYU LAVINA PULS
35260,63703.0,LAVINA PULS
35261,63704.0,OBSHCHESTVO S OGRANICHENNOI OTVESTVENNOSTYU ITERANET
35282,55498.0,"MISHUSTIN, Mikhail"
35283,55501.0,"USMONOV, Alisher"
35283,55502.0,"USMANOV, Alisher Burkhanovich"
35299,55513.0,"GOETZ, Alain"
35299,55520.0,"GOZ, Alen"
35300,55523.0,AGOR PRECIOUS METALS
35300,55524.0,AGOR LTD
35302,55532.0,BOURKHAN
35304,55537.0,"IGNATOVA, Yekaterina"
35304,55538.0,"IGNATOVA, Ekaterina"
35306,55542.0,"CHEMEZOV, Stanislav"
35307,55544.0,"CHEMEZOV, Alexander"
35308,55546.0,ALAXY BVBA
35308,55547.0,BERKENRODE BVBA
35309,55549.0,"ROTENBERG, Lilia Arkadievna"
35309,55550.0,"ROTENBERG, Liliia Arkadyevna"
35309,55551.0,"ROTENBERG, Lilia Arkadiivna"
35309,55552.0,"ROTENBERG, Liliia Rotenberh"
35309,55553.0,"ROTENBERG, Liliya Arkadiyivna"
35309,55554.0,"ROTENBERG, Lilia Arkadiyivna"
35309,55555.0,"ROTENBERG, Liliia Arkadiyivna"
35312,55559.0,"IGNATOVA, Anastasia Mikhailovna"
35312,55560.0,"CHEMEZOV, Anastasia"
35313,55562.0,"ROTENBERG, Pavel Arkadievich"
35315,55579.0,"SHUVALOV, Igor"
35316,55567.0,PGR GOLD TRADING LLC
35316,55568.0,PGR GOLD LLC
35320,55581.0,"PESKOV, Dmitriy Sergeyevich"
35320,55582.0,"PESKOV, Dmitrii Sergeyevich"
35320,55583.0,"PESKOV, Dmitry Sergeyevich"
35320,55584.0,"PESKOV, Dmitry Sergeevich"
35320,55585.0,"PESKOV, Dmitryi Sergeevich"
35320,55586.0,"PESKOV, Dmitryi Sergeyevich"
35320,55588.0,"PESKOV, Dmitrii Sergeevich"
35322,55590.0,"SHUVALOV, Evgeni Igorevich"
35323,55593.0,"SHUVALOVA, Marija Igorevna"
35324,55595.0,NEMCHINOVO INVESTMENTS OOO
35326,55599.0,ALTITUDE X3
35328,55601.0,SOVA REAL ESTATE LLC
35332,57454.0,"SLYUSAR, Yuri Borisovich"
35332,57455.0,"SLYUSAR, Yurii Borisovich"
35333,55607.0,FEDERAL RESEARCH AND PRODUCTION CENTER TITAN BARRIKADY JSC
35333,55609.0,TITAN DESIGN BUREAU
35333,55613.0,JSC FNPTS TITAN-BARRIKADY
35333,55615.0,TITAN-BARRIKADY FNPTS AO
35333,55617.0,TITAN-BARRIKADY ENTERPRISE
35333,55618.0,TITAN-BARRIKADY FNPTS AO FEDERAL RESEARCH AND PRODUCTION CENTER STOCK COMPANY
35333,55619.0,TITAN-BARRIKADY FEDERAL RESEARCH AND DEVELOPMENT CENTRE
35334,55610.0,ODK-KUZNETSOV
35334,55611.0,KUZNETSOV ODK
35334,55612.0,PJSC ODK-KUZNETSOV
35334,55614.0,KUZNETSOV PAO
35334,55616.0,KUZNETSOV PUBLIC JOINT-STOCK COMPANY
35335,55624.0,KHATIBA AL-TAWHID WAL-JIHAD
35335,55628.0,JANNAT OSHIKLARI
35335,55629.0,TAWHID AND JIHAD BRIGADE
35336,55625.0,ODK-KLIMOV
35336,55626.0,AO ODK-KLIMOV
35336,55627.0,JOINT-STOCK COMPANY ODK-KLIMOV
35337,55631.0,OOO NAUCHNO-PROIZVODSTVENNOYE OBYEDINENIYE IZHEVSKIYE BESPILOTNYE SISTEMY
35337,55635.0,LLC RESEARCH AND PRODUCTION ASSOCIATION IZHBS
35337,55640.0,IZHMASH-UNMANNED SYSTEMS COMPANY
35338,55636.0,UEC-SATURN
35338,55683.0,PJSC UEC-SATURN
35338,55684.0,ODK-SATURN PAO
35338,71236.0,NPO SATURN JSC
35340,55643.0,NIZHNIY NOVGOROD AVIATION PLANT SOKOL
35340,55645.0,NAZ SOKOL
35340,55646.0,SOKOL AIRCRAFT PLANT
35340,55647.0,PJSC NAZ SOKOL
35341,55648.0,KNAAPO
35341,55650.0,KOMSOMOLSK-ON-AMUR AIRCRAFT PRODUCTION ASSOCIATION
35342,55653.0,ALL-RUSSIAN SCIENTIFIC RESEARCH INSTITUTE OF AVIATION MATERIALS
35342,55657.0,VSEROSSIYSKIY NAUCHNO-ISSLEDOVATELSKIY INSTITUT AVIATSIONNYKH MATERIALOV
35342,55663.0,FEDERAL STATE UNITARY ENTERPRISE ALL-RUSSIAN SCIENTIFIC RESEARCH INSTITUTE OF AVIATION MATERIALS OF THE NATIONAL RESEARCH CENTER KURCHATOV INSTITUTE STATE RESEARCH CENTER OF THE RUSSIAN FEDERATION
35342,55666.0,NRC KURCHATOV INSTITUTE - VIAM
35343,55655.0,JSC R&PA KVANT
35343,55656.0,JSC R AND PA KVANT
35343,55658.0,JSC RPA KVANT
35343,55659.0,AO NPO KVANT
35343,55660.0,JOINT STOCK COMPANY RESEARCH AND PRODUCTION ASSOCIATION KVANT
35344,55662.0,MAKEYEV STATE ROCKET CENTER
35344,55664.0,JOINT STOCK COMPANY GRTS MAKEYEVA
35344,55665.0,MAKEYEV ROCKET DESIGN BUREAU
35344,55667.0,JOINT STOCK COMPANY GOSUDARSTVENNY RAKETNY CENTER NAMED AFTER AKADEMIKA V. P. MAKEYEVA
35345,55669.0,KURGANMASHZAVOD PUBLIC JOINT-STOCK COMPANY
35345,55670.0,KURGANMASHZAVOD PJSC
35345,55671.0,PJSC KURGANSKY MASHINOSTROITELNY FACTORY
35346,55673.0,FEDERAL RESEARCH AND PRODUCTION CENTER CENTRAL RESEARCH INSTITUTE OF AUTOMATION AND HYDRAULICS
35346,55675.0,CENTRAL SCIENTIFIC RESEARCH INSTITUTE OF AUTOMATION AND HYDRAULICS
35346,55678.0,TSNIIAG
35346,55681.0,TSENTRALNYY NAUCHNOISSLEDOVATELSKIY INSTITUT AVTOMATIKI I GIDRAVLIKI
35347,55676.0,AVIASTAR-SP
35347,55677.0,JSC AVIASTAR-SP
35347,55679.0,AO AVIASTAR-SP
35347,55680.0,JOINT STOCK COMPANY AVIASTAR-SP
35349,55688.0,RESEARCH AND PRODUCTION CORPORATION KONSTRUKTORSKOYE BYURO MASHYNOSTROYENIYA
35349,55690.0,KOLOMNA MACHINE BUILDING DESIGN BUREAU
35350,55693.0,DESIGN BUREAU OF SPECIAL MACHINEBUILDING AO
35350,55697.0,DESIGN BUREAU OF SPECIAL MACHINE BUILDING
35350,55700.0,KBSM DESIGN BUREAU OF SPECIAL MACHINEBUILDING
35350,55702.0,JOINT-STOCK COMPANY KBSM
35350,55704.0,JOINT-STOCK COMPANY ENGINEERING OFFICE SPETSIALNOGO MASHINOSTROYENIYA
35351,55696.0,NOVOSIBIRSK AVIATION PLANT
35351,55699.0,NOVOSIBIRSK AVIATION FACTORY
35351,55701.0,JSC NOVOSIBIRSKY AVIAREMONTNY FACTORY
35351,55703.0,NOVOSIBIRSK AIRCRAFT PRODUCTION ASSOCIATION PLANT NAMED AFTER V.P. CHKALOV
35351,55705.0,NOVOSIBIRSK AIRCRAFT PLANT NAMED AFTER V.P. CHKALOV
35351,55706.0,NOVOSIBIRSK AIRCRAFT PLANT
35351,55707.0,NOVOSIBIRSK AIRCRAFT ENTERPRISE
35351,55709.0,AO NOVOSIBIRSKIY AVIAREMONTNIY ZAVOD
35352,55711.0,IRKUT AIRCRAFT FACTORY
35353,55714.0,ODK-UMPO ENGINE BUILDING ENTERPRISE
35353,55715.0,UFA ENGINE-MANUFACTURING COMPANY
35353,55717.0,PUBLIC JOINT-STOCK COMPANY ODK-UFIMSKOYE
35353,55719.0,UNITED ENGINE MANUFACTURING CORPORATION-UFA ENGINE BUILDING PRODUCTION ASSOCIATION PUBLIC JOINT STOCK CORPORATION
35353,55720.0,ODK-UMPO ENGINE BUILDING ASSOCIATION
35353,55721.0,UFA ENGINE BUILDING MANUFACTURING COMPANY
35353,55722.0,UFIMSKOYE MOTOROSTROITELNOYE PROIZVODSTVENNOYE OBYEDINENIYE
35353,55727.0,PAO ODK-UFIMSKOE MOTOROSTROITELNOE PROIZVODSTVENNOE OBEDINENIE
35354,55725.0,PLANAR ELEMENTS
35354,55726.0,LLC PLANAR
35354,55728.0,OOO PLANAR
35355,55733.0,SALAVAT CHEMICAL PLANT
35356,55735.0,JSC AVANGARD
35356,55736.0,JC AVANGARD
35356,55737.0,AVANGARD PLASTIK
35376,55747.0,PINGTAN FISHING
35376,55748.0,FUJIAN PINGTAN COUNTY OCEAN
35376,55749.0,FUJIAN PINGTAN COUNTY OCEAN FISHERY GROUP CO LTD
35746,56129.0,"SHUGAEV, Dmitry Evgenyevich"
35747,56131.0,"MIKHEEV, Alexander A."
35747,56132.0,"MIKHEYEV, Alexander"
35748,56140.0,"LUKASHENKO, Galina Rodionovna"
35753,56162.0,APOLLON LLC
35754,56166.0,ZIL-M LLC
35757,56164.0,"GAEVOI, Aleksandr Andreevich"
35757,56165.0,"GAEVOY, Aleksandr"
35758,56169.0,RK BRIZ LLC
35758,56170.0,RK BREEZE
35758,56171.0,RK BRIZ
35759,56173.0,"DIRKS, Natalya Germanovna"
35762,56177.0,"OSTROVSKIY, Svyatoslav Yevgenievich"
35763,56179.0,"PYANOV, Dmitrii Vasilevich"
35765,56279.0,HTOO GROUP
35766,56186.0,"NAVKA, Tatyana"
35767,56188.0,"CHOLES, Nikolai"
35767,56189.0,"CHOULZ, Nikolay Dmitrievich"
35767,56190.0,"CHOULZ, Nikolay Dmitriyevich"
35768,56192.0,"PESKOVA, Elizaveta Dmitrievna"
35768,56193.0,"PESKOVA, Yelizaveta"
35768,56194.0,"PESKOV, Liza"
35768,56195.0,"PESKOVA, Liza"
35780,56212.0,"BELOUS, German"
35786,56229.0,"KNIAGININ, Vladimir Nikolaevich"
35786,56230.0,"KNIAGININ, Vladimir Nikolayevich"
35786,56231.0,"KNYAGININ, Vladimir Nikolayevich"
35790,56241.0,"KOVALCHUK, Tatyana Alexandrovna"
35790,56242.0,"KOVALCHUK, Tatiana Aleksandrovna"
35799,57272.0,SKYLINE AVIATION SRL
35799,57273.0,SKYLINE AVIATION LTD
35816,56270.0,LIGHT INFANTRY DIVISION 66
35838,56281.0,ASIA GREEN DEVELOPMENT BANK PUBLIC COMPANY LIMITED
35838,56282.0,ASIA GREEN DEVELOPMENT BANK LIMITED
35838,56283.0,AGD BANK
35840,56291.0,"ADAMU, Salih Yusuf"
35844,56325.0,"MUHAMMAD, Surajo Abu Bakr"
35854,56305.0,AKTSIONERNOE OBSHCHESTVO KRONSHTADT
35854,56306.0,AO KRONSHTADT
35855,56308.0,AO GNPP REGION
35855,56309.0,REGION SCIENTIFIC & PRODUCTION ENTERPRISE JSC
35855,56310.0,REGION SCIENTIFIC AND PRODUCTION ENTERPRISE JSC
35856,56312.0,JSC 711 AIRCRAFT REPAIR PLANT
35857,56315.0,AO UPKB DETAL
35857,56316.0,DETAL URAL DESIGN BUREAU JSC
35858,56318.0,CENTRAL DESIGN BUREAU FOR AUTOMATICS ENGINEERING JSC
35859,56321.0,TEMP-AVIA PAO
35859,56323.0,PJSC ARZAMAS RESEARCH AND PRODUCTION ENTERPRISE
35859,56345.0,TEMP-AVIA ARZAMAS RESEARCH & PRODUCTION ASSOCIATION JSC
35859,56347.0,TEMP-AVIA ARZAMAS RESEARCH AND PRODUCTION ASSOCIATION JSC
35859,56348.0,OPEN JOINT STOCK COMPANY ARZAMASSKOYE OPYTNO KONSTRUKTORSKOYE BYURO TEMP
35860,56324.0,MEZHDUNARODNYE VERTOLETNYE PROGRAMMY OOO
35862,56331.0,ULAN-UDE AVIATION PLANT
35863,56334.0,KUMERTAU AVIATION PRODUCTION ENTERPRISE
35864,56338.0,AO KONSTERN GRANIT ELEKTRON
35864,56339.0,AKTSIONERNOE OBSCHCHESTVO KONTSERN GRANIT ELEKTRON
35864,56340.0,JSC CONCERN GRANIT ELEKTRON
35865,56342.0,AO PEMZ MOLOT
35865,56343.0,PETROVSKY ELECTROMECHANICAL ZAVOD MOLOT
35867,56350.0,AZOV OPTOMECHANICAL PLANT JSC
35869,56354.0,AO SEVERNYI PRESS
35869,56355.0,SEVERNY PRESS AO
35869,56357.0,JSC SEVERNY PRESS
35871,56364.0,JSC SARATOVSKI RADIOPRIBORNYI ZAVOD
35872,56367.0,GOS MKB VYMPEL IM. I.I. TOROPOVA AO
35872,56370.0,VYMPEL STATE ENGINEERING DESIGN BUREAU JSC NAMED AFTER I.I. TOROPOV
35872,56372.0,AO GOS MKB VYMPEL IM. I.I. TOROPOVA
35874,56377.0,TRV AVTO OOO
35874,56378.0,TRV-ENGINEERING LLC
35876,56380.0,RADUGA STATE ENGINEERING DESIGN BUREAU JSC NAMED AFTER A.Y. BEREZNYAK
35876,56381.0,AO GOSMKB RADUGA IM. A.YA.BEREZNYAKA
35876,56382.0,RADUGA DESIGN BUREAU
35877,56384.0,AO KAZANSKII VERTOLETNYI ZAVOD
35877,56385.0,KAZANSKI VERTOLETNY ZAVOD AO
35877,56386.0,KAZAN HELICOPTERS
35878,56389.0,AO RAVENSTVO-SERVICE
35878,56392.0,SC RAWENSTVO-SERVICE
35879,56390.0,SMOLENSK AIRCRAFT PLANT JSC
35879,56391.0,JSC SMOLENSK AVIATION PLANT
35880,56395.0,SCIENTIFIC RESEARCH INSTITUTE FOR MECHANICAL ENGINEERING JSC IN THE NAME OF V.V. BAKHIREV
35880,56396.0,AO GOSNIIMASH
35881,56398.0,MKB ISKRA AO
35881,56399.0,ISKRA ENGINEERING DESIGN BUREAU JSC NAMED AFTER I.I. KARTUKOV
35882,56401.0,AO TMKB SOYUZ
35882,56402.0,SOYUZ TURAEVO ENGINEERING DESIGN BUREAU JSC
35883,56404.0,AO RAVENSTVO
35883,56405.0,SC RAWENSTVO
35884,56407.0,SALYUT AO
35884,56408.0,SALYUT JSC
35885,56410.0,RKB GLOBUS PAO
35885,56411.0,GLOBUS RYAZAN DESIGN BUREAU JSC
35885,56412.0,AO RKB GLOBUS
35886,56414.0,AO KONSTERN MPO GIDROPRIBOR
35886,56415.0,AKTSIONERNOE OBSHCHESTVO KONSTERN MORSKOE PODVONOE ORUZHIE GIDROPRIBOR
35886,56416.0,JSC CONCERN SEA UNDERWATER WEAPON GIDROPRIBOR
35887,56418.0,AO ZAVOD IM. A.A.KULAKOVA
35887,56419.0,JSC ZAVOD KULAKOVA
35888,56423.0,PROGRESS ARSENYEV AVIATION COMPANY
35888,56424.0,JSC AAC PROGRESS
35889,56422.0,ZAVOD DAGDIZEL OPEN JOINT STOCK COMPANY
35889,56426.0,JOINT STOCK COMPANY ZAVOD DAGDIZEL
35889,56427.0,FACTORY DAGDIZEL
35890,56429.0,JSC REDUCTOR - PM
35890,56430.0,AO REDUKTOR-PM
35891,56432.0,JOINT STOCK COMPANY NATIONAL HELICOPTER CENTER MIL & KAMOV
35891,56433.0,JOINT STOCK COMPANY MIL MOSCOW HELICOPTER PLANT
35893,56437.0,ROSTOVSKIY VERTOLETNYI PROIZVODSTVENNYI KOMPLEKS
35893,56438.0,ROSTVERTOL PAO
35893,56439.0,ROSTVERTOL PJSC
35893,56440.0,ROSTVERTOL PUBLIC JOINT STOCK COMPANY
35894,56442.0,STUPINO MACHINE PRODUCTION PLANT
35894,56443.0,STUPINO ENGINEERING PRODUCTION ENTERPRISE
35895,56446.0,AO NII MORTEPLOTEKHNIKI
35895,56447.0,JSC RESEARCH & DESIGN INSTITUTE MORTEPLOTEKHNIKA
35895,56448.0,JSC RESEARCH AND DESIGN INSTITUTE MORTEPLOTEKHNIKA
35896,56450.0,JSC VERHNEUFALEYSKY ZAVOD URALELEMENT
35896,56451.0,AO URALELEMENT
35897,56453.0,AO ELEKTROTYAGA
35897,56454.0,JOINT STOCK COMPANY ELECTROTYAGA
35898,56456.0,PUBLICHNOE AKTSIONERNOE OBSCHESTVO TUPOLEV
35898,56457.0,TUPOLEV JSC
35898,56458.0,TUPOLEV PAO
35898,56459.0,OTKRYTOE AKTSIONERNOE OBSCHESTVO TUPOLEV
35899,56461.0,KAPO-AVTOTRANS OOO
35899,56462.0,PSK AVIASTROI
35900,56464.0,UK KAPO-ZHBS
35900,56465.0,UK KAPO-ZHILBYTSERVIS OOO
35901,56472.0,PUBLICHNOE AKTSIONERNOE OBSCHESTVO NAUCHNO-PROIZVODSTVENNAYA IRKUT
35901,56473.0,KORPORATSIYA IRKUT PAO
35901,56474.0,NP KORPORATSIYA IRKUT PAO
35901,56475.0,IRKUT CORP PJSC
35901,56476.0,OAO SCIENTIFIC PRODUCTION CORPORATION IRKUT
35901,82482.0,IRKUT CORPORATION JOINT STOCK COMPANY
35902,56478.0,ETS IRKUT OOO
35903,56480.0,IRKUT-AVTOTRANS OOO
35904,56482.0,IRKUT-REMSTROI OOO
35905,56484.0,IRKUT-STANKO SERVIS OOO
35916,56487.0,RAPART SERVISEZ OOO
35917,56489.0,SOTS IRKUT-ZENIT
35917,56490.0,IRKUT-ZENIT OOO
35918,56492.0,SETEVAYA KOMPANIYA IRKUT OOO
35919,56494.0,TIPOGRAFIYA IRKUT OOO
35936,56507.0,MIKRON JSC
35936,56508.0,PJSC MIKRON
35936,56509.0,PUBLICHNOE AKTSIONERNOE OBSCHESTVO MIKRON
35936,56510.0,NII MOLEKULYARNOI ELEKTRONIKI I ZAVOD MIKRON PAO
35936,56511.0,OTKRYTOE AKTSIONERNOE OBSHCHESTVO NII MOLEKULYARNOY ELECKTRONIKI I ZAVOD MIKRON
35936,56512.0,NIIME AND MIKRON
35937,56514.0,AKTSIONERNOE OBSHCHESTVO NAUCHNO-ISSLEDOVATELSKI INSTITUT MOLEKULYARNOI ELEKTRONIKI
35937,56515.0,JOINT STOCK COMPANY NIIME
35937,56516.0,AKTSIONERNOE OBSHCHESTVO NAUCHNOISLEDOVATELSKIY INSTITUT MOLEKULYARNOY ELEKTRONIKI
35937,56517.0,"NIIME, AO"
35937,56518.0,NAUCHNO ISSLEDOVATELSKI INSTITUT MOLEKULYARNOI ELEKTRONIKI AO
35957,56548.0,"FRANK, Kseniya Gennadevna"
35957,56549.0,"FRANK, Xeniia"
35957,56550.0,"TIMCHENKO, Kseniya"
35957,56551.0,"TIMCHENKO, Xenia"
35957,56552.0,"TIMTCHENKO, Ksenia"
35959,56555.0,"EJYLBEGAJ, Skender"
35960,56557.0,"TIMCHENKO, Yelena Petrovna"
35960,56558.0,"TIMTCHENKO, Elena"
35961,56561.0,"PASMACIU, Xhemail"
35961,56562.0,"PASMACIU, Xhemal"
35962,56563.0,"BROWNING, Natalia"
35962,56564.0,"TIMCHENKO, Natalya"
35968,56571.0,"BRAVERMAN, Anatoli Aleksandrovich"
35976,56582.0,"KHOTIMSKI, Dmitri Vladimirovich"
35979,56587.0,"KHOTIMSKI, Sergei Vladimirovich"
35979,56588.0,"KHOTIMSKIY, Sergey Vladimirovich"
35996,57406.0,OJSC ILYUSHIN AVIATION COMPLEX
35996,57407.0,JSC ILYUSHIN AVIATION COMPLEX
35996,57408.0,PUBLICHNOE AKTSIONERNOE OBSCHESTVO AVIATSIONNYI KOMPLEKS IM S. V ILYUSHINA
35996,57409.0,OAO ILYUSHIN AVIATION COMPLEX
35997,57413.0,JSC ILYUSHIN FINANCE COMPANY
35997,57414.0,AKTSIONERNOE OBSHCHESTVO ILYUSHIN FINANS KO
35997,57415.0,OJSC ILYUSHIN FINANCE
35998,56633.0,PARS BANAYE SADR CONSTRUCTION COMPANY
35998,56634.0,PB SADR CONSTRUCTION COMPANY
35998,56637.0,PARS BANAYE SADR INDUSTRIES COMPANY
35998,56638.0,SHERKATE SANATI OMRANI PARS BANAYE SADR
